,IP Address,LoggedInFlag,VisitPageFlag,Group
80615,54.8.128.5,0,0,Control
80616,54.8.130.2,0,1,Test
80617,54.8.135.6,1,0,Test
80618,54.8.151.4,1,0,Control
80619,54.8.152.4,1,0,Control
80620,54.8.157.3,0,0,Control
80621,54.8.158.8,1,0,Control
80622,54.8.162.1,0,1,Test
80623,54.8.18.3,1,0,Control
80624,54.8.182.9,1,0,Control
80625,54.8.184.3,1,0,Test
80626,54.8.186.9,0,0,Control
80627,54.8.203.1,1,0,Test
80628,54.8.204.7,1,0,Control
80629,54.8.207.9,1,0,Control
80630,54.8.228.5,1,0,Control
80631,54.8.231.3,1,0,Control
80632,54.8.29.9,0,0,Test
80633,54.8.35.2,1,0,Test
80634,54.8.39.5,1,0,Control
80635,54.8.41.3,0,0,Control
80636,54.8.41.8,0,0,Test
80637,54.8.55.3,0,0,Control
80638,54.8.66.9,0,0,Control
80639,54.8.77.4,0,1,Control
80640,54.8.8.6,0,0,Test
80641,54.8.80.8,0,0,Test
80642,54.8.95.3,1,0,Control
80643,54.8.99.1,1,0,Test
80644,54.9.119.4,1,0,Control
80645,54.9.125.7,0,0,Test
80646,54.9.132.4,1,0,Control
80647,54.9.148.1,0,0,Control
80648,54.9.154.9,1,0,Test
80649,54.9.160.1,1,0,Control
80650,54.9.171.4,1,0,Control
80651,54.9.173.4,1,0,Control
80652,54.9.173.5,0,0,Control
80653,54.9.176.7,1,0,Control
80654,54.9.184.9,0,1,Control
80655,54.9.195.5,0,0,Test
80656,54.9.197.4,0,0,Control
80657,54.9.208.4,0,0,Control
80658,54.9.213.9,0,0,Control
80659,54.9.218.1,1,0,Control
80660,54.9.221.2,1,0,Control
80661,54.9.231.1,0,0,Control
80662,54.9.241.5,0,0,Control
80663,54.9.253.5,0,0,Control
80664,54.9.4.8,1,0,Control
80665,54.9.50.9,0,0,Control
80666,54.9.53.1,0,0,Control
80667,54.9.8.8,1,0,Control
80668,54.9.91.4,1,0,Test
80669,55.0.1.1,1,0,Test
80670,55.0.103.9,0,0,Control
80671,55.0.108.6,0,0,Test
80672,55.0.12.6,1,0,Control
80673,55.0.132.4,0,0,Control
80674,55.0.141.8,1,0,Control
80675,55.0.154.8,0,1,Test
80676,55.0.156.2,0,0,Control
80677,55.0.16.5,0,1,Test
80678,55.0.173.1,0,0,Test
80679,55.0.179.9,1,0,Test
80680,55.0.197.9,0,0,Test
80681,55.0.20.7,1,0,Control
80682,55.0.220.9,1,0,Control
80683,55.0.238.8,0,0,Test
80684,55.0.24.3,1,0,Control
80685,55.0.28.3,0,0,Test
80686,55.0.29.3,1,0,Test
80687,55.0.41.4,1,0,Control
80688,55.0.46.5,0,0,Control
80689,55.0.51.8,0,0,Control
80690,55.0.81.6,0,0,Test
80691,55.0.83.3,1,0,Control
80692,55.1.101.1,0,1,Test
80693,55.1.111.7,0,0,Control
80694,55.1.123.6,1,0,Control
80695,55.1.138.6,0,0,Test
80696,55.1.153.3,0,0,Control
80697,55.1.175.2,1,0,Test
80698,55.1.205.7,0,0,Control
80699,55.1.214.7,0,0,Control
80700,55.1.225.1,0,1,Control
80701,55.1.233.1,1,0,Control
80702,55.1.39.8,0,0,Control
80703,55.1.50.5,1,0,Control
80704,55.1.58.6,1,0,Test
80705,55.1.67.5,1,0,Control
80706,55.1.70.8,0,0,Control
80707,55.1.77.2,0,0,Control
80708,55.1.87.7,1,0,Control
80709,55.1.98.5,1,0,Control
80710,55.1.99.5,0,0,Control
80711,55.10.12.2,0,0,Control
80712,55.10.126.5,1,0,Control
80713,55.10.139.7,1,0,Control
80714,55.10.150.9,0,0,Control
80715,55.10.156.8,0,0,Control
80716,55.10.158.4,1,0,Control
80717,55.10.176.1,1,0,Control
80718,55.10.177.2,0,0,Test
80719,55.10.182.4,0,1,Control
80720,55.10.198.6,0,0,Control
80721,55.10.208.4,1,0,Control
80722,55.10.21.3,0,0,Control
80723,55.10.213.3,1,0,Control
80724,55.10.221.4,1,0,Test
80725,55.10.240.9,1,0,Control
80726,55.10.250.3,1,0,Control
80727,55.10.253.2,0,0,Control
80728,55.10.4.4,1,0,Control
80729,55.10.43.2,0,0,Control
80730,55.10.47.5,1,0,Control
80731,55.10.50.3,1,0,Control
80732,55.10.57.9,1,0,Control
80733,55.10.64.9,0,0,Test
80734,55.10.95.3,1,0,Control
80735,55.11.112.1,1,0,Control
80736,55.11.127.3,0,1,Control
80737,55.11.128.7,1,0,Test
80738,55.11.130.8,1,0,Control
80739,55.11.132.2,1,0,Control
80740,55.11.137.6,1,0,Test
80741,55.11.157.8,1,0,Control
80742,55.11.162.3,0,1,Control
80743,55.11.164.2,0,0,Control
80744,55.11.174.9,1,0,Control
80745,55.11.186.9,0,0,Control
80746,55.11.189.6,0,1,Control
80747,55.11.191.4,0,0,Control
80748,55.11.197.4,0,0,Control
80749,55.11.204.9,1,0,Test
80750,55.11.219.8,1,0,Control
80751,55.11.224.9,1,0,Control
80752,55.11.227.4,1,0,Control
80753,55.11.239.9,0,0,Control
80754,55.11.253.7,0,1,Test
80755,55.11.40.5,1,0,Control
80756,55.11.42.4,0,0,Control
80757,55.11.48.8,1,0,Test
80758,55.11.7.2,1,0,Test
80759,55.11.79.1,0,0,Test
80760,55.11.97.4,0,1,Control
80761,55.11.97.4,1,0,Control
80762,55.12.101.5,0,1,Control
80763,55.12.110.2,0,0,Test
80764,55.12.114.7,1,0,Test
80765,55.12.130.9,1,0,Test
80766,55.12.146.2,1,0,Test
80767,55.12.157.6,0,0,Control
80768,55.12.158.1,1,0,Control
80769,55.12.16.2,0,0,Control
80770,55.12.160.6,1,0,Test
80771,55.12.164.6,1,0,Control
80772,55.12.172.5,0,1,Control
80773,55.12.185.1,0,0,Control
80774,55.12.186.7,0,0,Control
80775,55.12.205.2,0,0,Control
80776,55.12.22.9,1,0,Test
80777,55.12.236.9,1,0,Control
80778,55.12.241.1,0,0,Control
80779,55.12.243.9,0,0,Control
80780,55.12.62.1,0,0,Control
80781,55.12.62.1,1,0,Control
80782,55.12.68.5,1,0,Control
80783,55.13.112.3,1,0,Control
80784,55.13.121.2,0,0,Test
80785,55.13.141.1,0,0,Test
80786,55.13.173.8,1,0,Control
80787,55.13.179.1,1,0,Control
80788,55.13.210.5,0,1,Test
80789,55.13.214.5,0,0,Control
80790,55.13.221.5,1,0,Control
80791,55.13.230.2,1,0,Control
80792,55.13.232.8,1,0,Control
80793,55.13.26.1,1,0,Control
80794,55.13.34.7,0,0,Control
80795,55.13.45.3,0,0,Control
80796,55.13.47.6,1,0,Test
80797,55.13.58.3,1,0,Control
80798,55.13.75.1,0,0,Control
80799,55.13.89.3,1,0,Test
80800,55.13.97.9,1,0,Control
80801,55.14.114.1,1,0,Control
80802,55.14.115.3,0,1,Control
80803,55.14.136.6,0,0,Control
80804,55.14.143.7,0,1,Test
80805,55.14.161.1,0,0,Control
80806,55.14.168.5,1,0,Control
80807,55.14.17.1,1,0,Control
80808,55.14.18.9,0,0,Test
80809,55.14.189.6,0,0,Control
80810,55.14.194.5,1,0,Control
80811,55.14.203.4,0,0,Control
80812,55.14.208.6,1,0,Control
80813,55.14.212.8,0,0,Control
80814,55.14.222.6,0,1,Test
80815,55.14.223.3,1,0,Test
80816,55.14.230.1,0,0,Test
80817,55.14.233.5,1,0,Control
80818,55.14.236.5,1,0,Control
80819,55.14.240.6,1,0,Control
80820,55.14.243.8,1,0,Test
80821,55.14.244.7,1,0,Test
80822,55.14.247.5,0,0,Test
80823,55.14.27.8,0,0,Test
80824,55.14.29.9,0,0,Test
80825,55.14.3.9,0,0,Control
80826,55.14.35.2,1,0,Test
80827,55.14.35.5,1,0,Control
80828,55.14.41.6,0,0,Control
80829,55.14.59.1,0,0,Control
80830,55.14.72.5,1,0,Control
80831,55.14.75.4,0,0,Control
80832,55.14.87.3,1,0,Test
80833,55.14.92.5,1,0,Control
80834,55.15.0.3,0,0,Control
80835,55.15.103.2,0,0,Control
80836,55.15.105.4,1,0,Control
80837,55.15.120.8,1,0,Control
80838,55.15.13.7,1,0,Control
80839,55.15.14.8,1,0,Test
80840,55.15.157.8,0,1,Test
80841,55.15.164.2,1,0,Control
80842,55.15.168.7,0,0,Test
80843,55.15.180.1,1,0,Control
80844,55.15.2.1,1,0,Test
80845,55.15.218.3,0,0,Test
80846,55.15.227.6,1,0,Control
80847,55.15.227.8,1,0,Control
80848,55.15.234.7,1,0,Control
80849,55.15.241.7,0,0,Test
80850,55.15.248.3,1,0,Control
80851,55.15.31.5,0,0,Control
80852,55.15.31.6,0,0,Test
80853,55.15.46.8,1,0,Control
80854,55.15.75.6,0,0,Test
80855,55.15.76.6,0,0,Test
80856,55.15.84.8,1,0,Test
80857,55.16.0.9,1,0,Control
80858,55.16.102.9,1,0,Control
80859,55.16.103.4,0,1,Control
80860,55.16.105.8,0,0,Test
80861,55.16.110.4,1,0,Test
80862,55.16.114.8,0,1,Control
80863,55.16.131.3,0,1,Test
80864,55.16.139.2,1,0,Control
80865,55.16.180.5,0,0,Control
80866,55.16.180.8,1,0,Test
80867,55.16.191.7,1,0,Test
80868,55.16.199.7,0,0,Control
80869,55.16.211.7,1,0,Control
80870,55.16.212.1,1,0,Control
80871,55.16.238.7,0,0,Control
80872,55.16.240.5,1,0,Control
80873,55.16.244.3,0,0,Test
80874,55.16.246.3,1,0,Control
80875,55.16.255.8,0,0,Test
80876,55.16.40.2,1,0,Control
80877,55.16.81.2,1,0,Control
80878,55.16.90.6,0,0,Test
80879,55.16.91.4,0,0,Test
80880,55.16.95.3,0,0,Control
80881,55.2.122.5,0,1,Control
80882,55.2.15.8,0,1,Control
80883,55.2.150.9,1,0,Control
80884,55.2.174.9,1,0,Control
80885,55.2.180.8,1,0,Control
80886,55.2.186.9,0,0,Control
80887,55.2.194.1,0,0,Control
80888,55.2.195.6,0,0,Control
80889,55.2.196.6,0,1,Control
80890,55.2.217.4,0,1,Test
80891,55.2.220.3,1,0,Control
80892,55.2.232.4,0,0,Control
80893,55.2.234.1,0,1,Test
80894,55.2.26.3,0,0,Control
80895,55.2.35.9,0,0,Test
80896,55.2.43.7,1,0,Control
80897,55.2.67.9,1,0,Control
80898,55.2.7.9,0,1,Control
80899,55.2.81.6,1,0,Control
80900,55.2.88.4,0,0,Control
80901,55.2.97.7,1,0,Control
80902,55.3.154.2,0,0,Control
80903,55.3.160.3,0,0,Control
80904,55.3.162.3,1,0,Test
80905,55.3.169.7,1,0,Test
80906,55.3.210.7,0,0,Control
80907,55.3.215.1,1,0,Control
80908,55.3.23.5,0,1,Control
80909,55.3.231.5,0,0,Control
80910,55.3.241.7,1,0,Test
80911,55.3.246.9,0,0,Test
80912,55.3.252.4,0,0,Control
80913,55.3.42.3,0,0,Control
80914,55.3.44.9,1,0,Test
80915,55.3.46.9,1,0,Control
80916,55.3.65.4,1,0,Control
80917,55.3.76.4,1,0,Test
80918,55.3.94.2,0,0,Control
80919,55.4.100.8,0,0,Control
80920,55.4.120.9,1,0,Control
80921,55.4.133.7,1,0,Control
80922,55.4.136.2,0,0,Control
80923,55.4.141.4,0,0,Test
80924,55.4.143.6,0,0,Control
80925,55.4.167.1,0,0,Control
80926,55.4.171.1,0,0,Control
80927,55.4.203.7,1,0,Test
80928,55.4.226.6,1,0,Control
80929,55.4.232.5,0,0,Test
80930,55.4.237.2,0,0,Test
80931,55.4.28.4,0,1,Control
80932,55.4.3.4,1,0,Control
80933,55.4.34.8,0,0,Test
80934,55.4.36.2,1,0,Test
80935,55.4.65.4,1,0,Control
80936,55.4.74.2,1,0,Test
80937,55.5.113.3,0,0,Control
80938,55.5.12.5,1,0,Test
80939,55.5.124.2,1,0,Control
80940,55.5.129.8,0,0,Control
80941,55.5.13.3,1,0,Test
80942,55.5.136.8,0,0,Control
80943,55.5.142.9,0,0,Test
80944,55.5.143.5,0,0,Control
80945,55.5.144.7,1,0,Control
80946,55.5.16.7,0,1,Control
80947,55.5.183.5,1,0,Control
80948,55.5.184.1,1,0,Control
80949,55.5.19.6,0,0,Control
80950,55.5.193.5,1,0,Control
80951,55.5.200.8,0,0,Control
80952,55.5.208.7,0,1,Test
80953,55.5.218.5,0,1,Control
80954,55.5.219.5,0,0,Control
80955,55.5.22.5,1,0,Control
80956,55.5.23.9,1,0,Test
80957,55.5.231.2,0,0,Test
80958,55.5.237.3,0,0,Test
80959,55.5.242.3,0,0,Control
80960,55.5.31.6,1,0,Control
80961,55.5.33.7,0,1,Control
80962,55.5.48.5,1,0,Control
80963,55.5.49.7,1,0,Test
80964,55.5.66.6,0,0,Test
80965,55.5.76.5,1,0,Control
80966,55.5.97.9,1,0,Control
80967,55.6.10.1,1,0,Control
80968,55.6.106.3,0,0,Test
80969,55.6.108.2,1,0,Control
80970,55.6.117.6,1,0,Control
80971,55.6.145.3,1,0,Control
80972,55.6.158.8,1,0,Control
80973,55.6.177.4,0,0,Test
80974,55.6.197.6,1,0,Control
80975,55.6.20.2,0,0,Control
80976,55.6.203.4,0,0,Control
80977,55.6.210.7,1,0,Control
80978,55.6.243.1,1,0,Control
80979,55.6.251.6,1,0,Control
80980,55.6.38.7,0,0,Test
80981,55.6.69.6,0,0,Control
80982,55.6.7.5,0,0,Test
80983,55.7.113.1,1,0,Test
80984,55.7.12.3,1,0,Control
80985,55.7.138.4,0,0,Control
80986,55.7.148.9,0,0,Control
80987,55.7.15.5,0,0,Test
80988,55.7.155.9,0,0,Test
80989,55.7.160.7,1,0,Control
80990,55.7.170.7,1,0,Control
80991,55.7.172.1,1,0,Control
80992,55.7.180.7,1,0,Test
80993,55.7.194.5,1,0,Test
80994,55.7.21.4,0,1,Control
80995,55.7.211.7,1,0,Control
80996,55.7.219.9,0,0,Control
80997,55.7.222.8,0,1,Control
80998,55.7.226.5,0,0,Control
80999,55.7.232.2,0,0,Test
81000,55.7.239.9,1,0,Control
81001,55.7.54.8,1,0,Control
81002,55.7.67.3,1,0,Control
81003,55.7.96.4,0,1,Control
81004,55.8.0.2,0,1,Test
81005,55.8.121.9,0,0,Control
81006,55.8.128.9,0,1,Test
81007,55.8.131.3,1,0,Control
81008,55.8.156.8,1,0,Control
81009,55.8.197.3,1,0,Control
81010,55.8.198.3,0,0,Control
81011,55.8.203.3,1,0,Control
81012,55.8.214.4,1,0,Control
81013,55.8.224.4,1,0,Test
81014,55.8.233.3,0,1,Control
81015,55.8.242.1,1,0,Control
81016,55.8.249.8,1,0,Control
81017,55.8.33.8,0,0,Control
81018,55.8.34.8,0,0,Test
81019,55.8.36.3,0,0,Control
81020,55.8.53.5,1,0,Test
81021,55.8.75.8,1,0,Control
81022,55.8.79.3,1,0,Test
81023,55.9.105.8,1,0,Control
81024,55.9.136.2,1,0,Control
81025,55.9.168.7,0,0,Test
81026,55.9.178.2,0,1,Control
81027,55.9.183.1,1,0,Control
81028,55.9.189.1,1,0,Control
81029,55.9.196.7,1,0,Test
81030,55.9.205.7,0,0,Control
81031,55.9.206.4,0,0,Control
81032,55.9.219.6,1,0,Control
81033,55.9.220.3,1,0,Control
81034,55.9.226.5,1,0,Test
81035,55.9.28.9,0,0,Control
81036,55.9.38.9,1,0,Control
81037,55.9.44.7,0,0,Control
81038,55.9.5.7,1,0,Control
81039,55.9.52.3,0,0,Control
81040,55.9.88.1,1,0,Test
81041,55.9.88.4,0,0,Control
81042,56.0.116.8,0,0,Control
81043,56.0.119.3,1,0,Control
81044,56.0.120.1,0,0,Control
81045,56.0.121.2,1,0,Control
81046,56.0.132.8,0,0,Test
81047,56.0.143.1,0,0,Control
81048,56.0.153.3,0,1,Test
81049,56.0.166.8,0,1,Control
81050,56.0.169.5,0,0,Control
81051,56.0.173.7,1,0,Control
81052,56.0.18.3,0,0,Control
81053,56.0.182.8,1,0,Control
81054,56.0.187.8,1,0,Control
81055,56.0.199.5,0,0,Test
81056,56.0.214.1,1,0,Control
81057,56.0.220.8,1,0,Control
81058,56.0.224.1,1,0,Control
81059,56.0.45.2,1,0,Control
81060,56.0.45.5,1,0,Control
81061,56.0.46.9,0,0,Control
81062,56.0.56.7,0,0,Control
81063,56.0.73.8,1,0,Test
81064,56.0.78.8,1,0,Test
81065,56.0.8.8,1,0,Control
81066,56.0.83.2,0,0,Control
81067,56.0.84.8,0,0,Test
81068,56.0.93.3,1,0,Control
81069,56.1.119.2,0,0,Test
81070,56.1.120.5,1,0,Control
81071,56.1.121.1,1,0,Control
81072,56.1.132.2,0,0,Control
81073,56.1.138.8,1,0,Control
81074,56.1.16.7,0,0,Control
81075,56.1.163.4,0,0,Control
81076,56.1.177.1,1,0,Control
81077,56.1.183.8,0,0,Test
81078,56.1.185.4,0,0,Control
81079,56.1.19.6,1,0,Test
81080,56.1.19.8,0,1,Test
81081,56.1.204.9,1,0,Control
81082,56.1.216.4,1,0,Control
81083,56.1.217.2,1,0,Control
81084,56.1.231.5,1,0,Control
81085,56.1.233.4,0,0,Control
81086,56.1.246.9,0,1,Test
81087,56.1.250.7,0,0,Test
81088,56.1.28.9,1,0,Control
81089,56.1.34.7,1,0,Test
81090,56.1.40.7,1,0,Test
81091,56.1.43.4,0,0,Control
81092,56.1.48.4,0,0,Test
81093,56.1.73.3,0,0,Test
81094,56.1.90.4,0,0,Test
81095,56.1.99.6,1,0,Control
81096,56.10.101.7,1,0,Control
81097,56.10.103.2,0,0,Control
81098,56.10.131.2,1,0,Control
81099,56.10.135.3,0,1,Control
81100,56.10.155.9,1,0,Test
81101,56.10.185.2,1,0,Control
81102,56.10.201.6,0,0,Control
81103,56.10.203.9,1,0,Control
81104,56.10.211.6,0,0,Control
81105,56.10.213.9,0,1,Control
81106,56.10.216.3,1,0,Control
81107,56.10.226.8,1,0,Control
81108,56.10.239.1,0,0,Test
81109,56.10.250.4,1,0,Test
81110,56.10.54.2,1,0,Control
81111,56.10.70.9,1,0,Control
81112,56.11.123.7,0,0,Control
81113,56.11.124.8,0,0,Control
81114,56.11.138.3,1,0,Control
81115,56.11.155.6,0,0,Control
81116,56.11.162.7,0,0,Control
81117,56.11.169.3,1,0,Control
81118,56.11.170.2,0,0,Test
81119,56.11.172.1,1,0,Control
81120,56.11.178.4,0,0,Control
81121,56.11.185.6,1,0,Test
81122,56.11.187.3,0,0,Control
81123,56.11.19.5,1,0,Control
81124,56.11.23.6,0,1,Control
81125,56.11.233.9,1,0,Control
81126,56.11.245.4,0,1,Test
81127,56.11.247.3,1,0,Control
81128,56.11.32.5,1,0,Test
81129,56.11.72.4,1,0,Control
81130,56.11.73.8,0,1,Control
81131,56.11.81.3,0,0,Test
81132,56.12.115.5,1,0,Control
81133,56.12.122.9,1,0,Test
81134,56.12.168.9,1,0,Control
81135,56.12.176.7,0,0,Control
81136,56.12.191.2,1,0,Control
81137,56.12.198.9,1,0,Test
81138,56.12.203.3,0,0,Test
81139,56.12.206.6,1,0,Control
81140,56.12.217.9,0,0,Control
81141,56.12.225.8,0,0,Control
81142,56.12.227.6,0,0,Control
81143,56.12.228.4,0,0,Control
81144,56.12.237.4,0,0,Test
81145,56.12.254.5,0,0,Control
81146,56.12.34.4,0,0,Control
81147,56.12.42.8,0,0,Control
81148,56.12.50.7,0,0,Control
81149,56.12.53.5,0,1,Test
81150,56.12.70.1,0,0,Test
81151,56.12.91.3,1,0,Test
81152,56.12.95.7,1,0,Control
81153,56.13.103.2,1,0,Control
81154,56.13.111.1,1,0,Control
81155,56.13.119.4,0,0,Test
81156,56.13.123.4,0,0,Control
81157,56.13.128.6,1,0,Test
81158,56.13.130.1,1,0,Control
81159,56.13.135.9,0,0,Test
81160,56.13.136.8,1,0,Test
81161,56.13.146.5,0,0,Test
81162,56.13.148.6,0,0,Control
81163,56.13.180.1,1,0,Control
81164,56.13.183.4,0,0,Control
81165,56.13.20.8,0,0,Test
81166,56.13.208.3,0,0,Control
81167,56.13.228.2,0,0,Control
81168,56.13.237.8,0,0,Control
81169,56.13.238.2,1,0,Control
81170,56.13.25.3,1,0,Control
81171,56.13.251.7,0,1,Control
81172,56.13.27.1,1,0,Control
81173,56.13.29.5,1,0,Control
81174,56.13.52.8,1,0,Control
81175,56.13.54.4,1,0,Control
81176,56.13.61.3,0,0,Control
81177,56.13.68.2,1,0,Test
81178,56.13.80.4,1,0,Control
81179,56.14.1.9,0,0,Test
81180,56.14.100.6,1,0,Test
81181,56.14.107.3,1,0,Test
81182,56.14.110.3,1,0,Test
81183,56.14.125.8,0,0,Test
81184,56.14.130.4,0,0,Control
81185,56.14.131.3,1,0,Test
81186,56.14.134.5,0,0,Test
81187,56.14.139.7,0,1,Control
81188,56.14.149.4,1,0,Test
81189,56.14.15.5,0,0,Test
81190,56.14.155.5,1,0,Control
81191,56.14.168.8,1,0,Control
81192,56.14.177.1,0,1,Test
81193,56.14.187.2,1,0,Test
81194,56.14.208.1,0,0,Test
81195,56.14.212.7,0,0,Control
81196,56.14.213.8,0,0,Control
81197,56.14.224.6,1,0,Test
81198,56.14.226.7,1,0,Test
81199,56.14.23.2,1,0,Control
81200,56.14.231.3,0,0,Control
81201,56.14.232.6,0,0,Control
81202,56.14.232.8,1,0,Control
81203,56.14.28.8,1,0,Control
81204,56.14.29.2,1,0,Test
81205,56.14.31.8,1,0,Test
81206,56.14.42.5,1,0,Control
81207,56.14.60.9,0,0,Control
81208,56.14.61.8,1,0,Test
81209,56.14.63.8,0,0,Control
81210,56.15.111.1,0,1,Test
81211,56.15.121.7,1,0,Test
81212,56.15.131.7,0,0,Control
81213,56.15.131.8,1,0,Control
81214,56.15.136.7,0,1,Control
81215,56.15.14.2,1,0,Control
81216,56.15.15.1,0,0,Control
81217,56.15.179.2,0,0,Control
81218,56.15.189.5,0,0,Test
81219,56.15.191.9,0,1,Control
81220,56.15.193.6,1,0,Test
81221,56.15.197.4,1,0,Control
81222,56.15.209.3,0,0,Control
81223,56.15.218.4,0,0,Test
81224,56.15.234.9,1,0,Test
81225,56.15.237.3,1,0,Control
81226,56.15.242.4,1,0,Control
81227,56.15.39.4,1,0,Control
81228,56.15.74.4,0,0,Test
81229,56.15.80.5,1,0,Control
81230,56.15.93.8,1,0,Control
81231,56.16.11.9,1,0,Test
81232,56.16.141.3,1,0,Control
81233,56.16.152.1,0,1,Control
81234,56.16.167.6,1,0,Test
81235,56.16.17.4,1,0,Test
81236,56.16.182.8,1,0,Test
81237,56.16.187.7,1,0,Control
81238,56.16.189.9,1,0,Test
81239,56.16.2.2,1,0,Control
81240,56.16.212.3,1,0,Test
81241,56.16.217.3,0,0,Control
81242,56.16.217.9,1,0,Control
81243,56.16.244.8,1,0,Control
81244,56.16.253.9,0,0,Control
81245,56.16.255.4,1,0,Control
81246,56.16.41.4,1,0,Control
81247,56.16.66.2,0,1,Control
81248,56.16.71.3,1,0,Control
81249,56.16.73.1,0,0,Control
81250,56.2.11.9,1,0,Control
81251,56.2.119.2,0,0,Test
81252,56.2.119.6,1,0,Control
81253,56.2.119.8,0,0,Test
81254,56.2.145.1,1,0,Test
81255,56.2.16.4,0,0,Control
81256,56.2.16.6,0,1,Test
81257,56.2.164.7,1,0,Control
81258,56.2.17.1,0,0,Test
81259,56.2.19.2,0,0,Control
81260,56.2.19.2,1,0,Control
81261,56.2.197.8,1,0,Control
81262,56.2.199.9,0,0,Test
81263,56.2.200.9,0,0,Control
81264,56.2.210.4,1,0,Control
81265,56.2.223.3,0,1,Control
81266,56.2.230.9,0,0,Test
81267,56.2.232.8,1,0,Test
81268,56.2.247.5,1,0,Control
81269,56.2.250.1,0,0,Control
81270,56.2.254.2,0,0,Test
81271,56.2.28.2,1,0,Control
81272,56.2.30.5,0,0,Control
81273,56.2.32.8,0,0,Test
81274,56.2.40.7,0,0,Test
81275,56.2.48.3,1,0,Test
81276,56.2.73.8,0,0,Control
81277,56.2.76.9,0,0,Test
81278,56.2.8.5,0,0,Control
81279,56.2.82.3,1,0,Control
81280,56.2.87.5,0,0,Test
81281,56.3.104.3,0,0,Control
81282,56.3.105.5,0,0,Test
81283,56.3.119.8,0,0,Control
81284,56.3.122.3,0,0,Control
81285,56.3.15.8,0,1,Control
81286,56.3.155.2,1,0,Control
81287,56.3.194.7,1,0,Control
81288,56.3.197.2,0,0,Control
81289,56.3.215.4,1,0,Control
81290,56.3.219.8,1,0,Control
81291,56.3.229.3,1,0,Test
81292,56.3.243.1,1,0,Control
81293,56.3.252.5,0,0,Test
81294,56.3.27.2,0,0,Control
81295,56.3.41.9,0,0,Test
81296,56.3.46.6,1,0,Test
81297,56.3.51.5,1,0,Control
81298,56.3.67.9,0,0,Test
81299,56.3.71.4,1,0,Control
81300,56.3.91.2,0,0,Control
81301,56.3.92.1,1,0,Test
81302,56.4.127.9,0,0,Control
81303,56.4.14.7,0,0,Control
81304,56.4.16.7,0,0,Test
81305,56.4.171.5,0,0,Control
81306,56.4.174.2,0,0,Control
81307,56.4.185.8,1,0,Control
81308,56.4.197.1,0,0,Control
81309,56.4.200.7,1,0,Control
81310,56.4.207.9,0,0,Control
81311,56.4.214.8,0,1,Control
81312,56.4.217.1,1,0,Control
81313,56.4.22.7,1,0,Control
81314,56.4.238.9,1,0,Test
81315,56.4.243.7,0,0,Control
81316,56.4.43.5,1,0,Control
81317,56.4.47.5,1,0,Control
81318,56.4.7.8,0,0,Control
81319,56.4.74.7,1,0,Control
81320,56.4.8.1,1,0,Control
81321,56.4.9.6,0,0,Control
81322,56.4.94.2,1,0,Control
81323,56.4.94.7,0,0,Control
81324,56.5.113.1,0,1,Test
81325,56.5.123.8,1,0,Test
81326,56.5.127.9,1,0,Control
81327,56.5.144.5,0,0,Test
81328,56.5.15.1,0,0,Control
81329,56.5.152.6,1,0,Test
81330,56.5.156.5,1,0,Control
81331,56.5.163.3,0,0,Test
81332,56.5.165.2,1,0,Control
81333,56.5.170.8,1,0,Test
81334,56.5.176.4,0,0,Control
81335,56.5.182.7,0,0,Control
81336,56.5.190.2,0,0,Control
81337,56.5.23.7,1,0,Test
81338,56.5.24.8,0,0,Control
81339,56.5.250.7,0,0,Control
81340,56.5.253.8,1,0,Control
81341,56.5.28.3,0,0,Test
81342,56.5.29.4,0,1,Test
81343,56.5.33.5,1,0,Test
81344,56.5.37.3,1,0,Control
81345,56.5.43.8,1,0,Test
81346,56.5.45.2,0,1,Control
81347,56.5.5.3,1,0,Control
81348,56.5.54.7,0,0,Test
81349,56.5.55.1,0,1,Control
81350,56.5.67.7,0,0,Control
81351,56.5.69.4,0,0,Control
81352,56.5.82.7,1,0,Test
81353,56.5.87.1,0,0,Control
81354,56.5.90.5,0,1,Control
81355,56.6.108.3,1,0,Test
81356,56.6.122.9,1,0,Test
81357,56.6.126.9,0,0,Control
81358,56.6.138.8,1,0,Control
81359,56.6.138.9,0,0,Control
81360,56.6.140.6,0,0,Control
81361,56.6.15.2,0,1,Test
81362,56.6.15.9,0,0,Test
81363,56.6.153.1,0,0,Test
81364,56.6.157.8,0,0,Control
81365,56.6.170.5,1,0,Control
81366,56.6.193.4,0,0,Test
81367,56.6.198.5,0,1,Control
81368,56.6.200.1,1,0,Test
81369,56.6.204.4,0,0,Test
81370,56.6.206.6,1,0,Test
81371,56.6.224.6,0,0,Test
81372,56.6.239.5,1,0,Control
81373,56.6.30.2,0,0,Control
81374,56.6.7.3,1,0,Test
81375,56.6.88.7,0,0,Test
81376,56.7.10.7,0,0,Control
81377,56.7.106.1,1,0,Control
81378,56.7.113.5,0,0,Control
81379,56.7.13.1,0,0,Test
81380,56.7.154.7,0,1,Control
81381,56.7.160.4,1,0,Control
81382,56.7.175.2,0,0,Control
81383,56.7.19.6,0,1,Control
81384,56.7.201.4,0,0,Control
81385,56.7.22.2,0,0,Test
81386,56.7.221.1,0,1,Control
81387,56.7.230.4,1,0,Test
81388,56.7.243.3,0,0,Control
81389,56.7.246.9,1,0,Test
81390,56.7.247.6,0,0,Control
